case_id,source_layer,source_layer_name,source_id,parent_type,type_name,street_address,city_name,created_at,last_action_at,closed_at,status_desc,comments,department,division,dept_div,dept_div_id,category_zh,status_zh,keywords_zh,retrieval_text_zh,raw_text_en,dataset_split
br311-1-738812,1,Closed Status,738812,GARBAGE,SAME DAY SERVICE STATUS,6936 BURTCLIFF DR,BATON ROUGE,2021-06-26T18:47:00+00:00,2021-06-27T05:59:00+00:00,2021-06-27 00:59,CLOSED,ENTIRE STREET RECYCLING CARTS HASN’T BEEN SERVICED TODAY (SAT 6/26),ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS ENTIRE STREET RECYCLING CARTS HASN’T BEEN SERVICED TODAY (SAT 6/26) ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-738975,1,Closed Status,738975,GARBAGE,DAMAGED GARBAGE CART,1416 QUAIL HOLLOW DR,BATON ROUGE,2021-06-28T13:10:00+00:00,2021-06-28T13:14:00+00:00,2021-06-28 08:14,CLOSED,CALLER STATED THAT HER 96 GALLON GARBAGE CART IS DAMAGED (LID IS MISSING AND GARBAGE CART HAVE A HOLE IN IT).  GAVE CALLER ID NUMBER.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART CALLER STATED THAT HER 96 GALLON GARBAGE CART IS DAMAGED (LID IS MISSING AND GARBAGE CART HAVE A HOLE IN IT).  GAVE CALLER ID NUMBER. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-739092,1,Closed Status,739092,GARBAGE,SAME DAY SERVICE STATUS,5756 E CROWN AVE,BATON ROUGE,2021-06-28T15:01:00+00:00,2021-06-28T21:01:00+00:00,2021-06-28 16:01,CLOSED,"CALLER GARBAGE WAS MISSED ON LAST (SAT. 6/26/21) NO OOPS CARD LEFT...,GAVE ID#",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE SAME DAY SERVICE STATUS CALLER GARBAGE WAS MISSED ON LAST (SAT. 6/26/21) NO OOPS CARD LEFT...,GAVE ID# ENVIRONMENTAL SERVICES SANITATION",retrieval
br311-1-739126,1,Closed Status,739126,GARBAGE,DAMAGED GARBAGE CART,4739 LOYOLA DR,BATON ROUGE,2021-06-28T15:22:00+00:00,2021-07-06T00:47:00+00:00,2021-07-05 19:47,CLOSED,96 GAL CART/ HANDLE BROKEN AND HOLE IN CART,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96 GAL CART/ HANDLE BROKEN AND HOLE IN CART ENVIRONMENTAL SERVICES SANITATION,validation
br311-1-739191,1,Closed Status,739191,GARBAGE,SAME DAY SERVICE STATUS,7954 PISA DR,BATON ROUGE,2021-06-28T16:14:00+00:00,2021-06-29T06:00:00+00:00,2021-06-29 01:00,CLOSED,"CALLER GARBAGE WAS MISSED ON  LAST (TUES, 6/22/21 & FRI. 6/25/21) NO OOPS CARD LEFT..., GAVE ID#",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE SAME DAY SERVICE STATUS CALLER GARBAGE WAS MISSED ON  LAST (TUES, 6/22/21 & FRI. 6/25/21) NO OOPS CARD LEFT..., GAVE ID# ENVIRONMENTAL SERVICES SANITATION",retrieval
br311-1-7392,1,Closed Status,7392,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,2659 JURA ST,BATON ROUGE,2012-07-02T21:31:00+00:00,2012-12-11T12:55:00+00:00,2012-12-11 06:55,CLOSED,VACANT HOUSE AT 2659 JURA ST IS IN BAD SHAPE. THE ROOF HAS CAVED IN.  OWNER OBTAINED DEMOLITION PERMIT - 7-23-12,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,已关闭,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：已关闭,BLIGHTED PROPERTIES PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN VACANT HOUSE AT 2659 JURA ST IS IN BAD SHAPE. THE ROOF HAS CAVED IN.  OWNER OBTAINED DEMOLITION PERMIT - 7-23-12 DEVELOPMENT BLIGHT ENFORCEMENT,retrieval
br311-1-739258,1,Closed Status,739258,"DRAINAGE, EROSION, FLOODING OR HOLES",PIPE REPAIRS NEEDED,17736 BECKFIELD AVE,BATON ROUGE,2021-06-28T17:33:00+00:00,2022-09-09T18:59:00+00:00,2022-09-09 13:59,CLOSED,"CALLER STTAED THAT THERE IS A SINK HOLE BY THE SEWER DRAIN SITTING IN FRONT OF HER HOME..., GAVE ID#  AFTER JOB IS COMPLETE PLEASE CHANGE TYPE TO  BARRICADE PICK UP ........SO SOMEONE FROM OUR DIVISION CAN PROPERLY PICK UP.",MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES PIPE REPAIRS NEEDED CALLER STTAED THAT THERE IS A SINK HOLE BY THE SEWER DRAIN SITTING IN FRONT OF HER HOME..., GAVE ID#  AFTER JOB IS COMPLETE PLEASE CHANGE TYPE TO  BARRICADE PICK UP ........SO SOMEONE FROM OUR DIVISION CAN PROPERLY PICK UP. MAINTENANCE DRAINAGE MAINTENANCE",validation
br311-1-739365,1,Closed Status,739365,STREET/TRAFFIC ISSUES,REQUEST A BARRICADE,ST CHARLES ST,BATON ROUGE,2021-06-28T19:24:00+00:00,2021-06-28T19:29:00+00:00,2021-06-28 14:29,CLOSED,REQUEST A BARRICADE SIDEWALK IS CRACKING AND BREAKING UP BETWEEN 341 AND 319 ST CHARLES ST GAVE SERVICE #,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES REQUEST A BARRICADE REQUEST A BARRICADE SIDEWALK IS CRACKING AND BREAKING UP BETWEEN 341 AND 319 ST CHARLES ST GAVE SERVICE # TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,retrieval
br311-1-739402,1,Closed Status,739402,GARBAGE,NEW RESIDENT REQUEST FOR GARBAGE CART,1124 S 14TH ST,BATON ROUGE,2021-06-28T20:09:00+00:00,2021-07-06T01:32:00+00:00,2021-07-05 20:32,CLOSED,CALLER IS REQUESTING HER 96 GALLON GARBAGE CART.  WATER BILL ACCOUNT NUMBER (010117020112015).  GAVE CALLER ID NUMBER.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE NEW RESIDENT REQUEST FOR GARBAGE CART CALLER IS REQUESTING HER 96 GALLON GARBAGE CART.  WATER BILL ACCOUNT NUMBER (010117020112015).  GAVE CALLER ID NUMBER. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-739458,1,Closed Status,739458,RECYCLING,NEW RESIDENT RECYCLING CART REQUEST,165 LA ANNIE DR,BATON ROUGE,2021-06-28T21:10:00+00:00,2021-07-01T15:57:00+00:00,2021-07-01 10:57,CLOSED,NEW RECYCLE CART,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING NEW RESIDENT RECYCLING CART REQUEST NEW RECYCLE CART ENVIRONMENTAL SERVICES RECYCLING,test
br311-1-73950,1,Closed Status,73950,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,824 N 46TH ST,BATON ROUGE,2013-10-01T14:19:00+00:00,2013-10-08T14:19:00+00:00,2013-10-08 09:19,CLOSED,CALLER REQUESTING THE TREE BE TRIMMED AT 824 N 46TH ST. PLEASE INSPECT.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,已关闭,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：已关闭,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE CALLER REQUESTING THE TREE BE TRIMMED AT 824 N 46TH ST. PLEASE INSPECT. MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-1-739554,1,Closed Status,739554,GARBAGE,MISSED HANDPILE SERVICE,1657 BROCADE DR,BATON ROUGE,2021-06-29T13:02:00+00:00,2021-07-01T19:45:00+00:00,2021-07-01 14:45,CLOSED,"CALLER IS REQUESTING A TRASH PICKUP HER BAGS HAS BEEN OUT FOR WEEKS ON A (THURS) THERE IS BAGS OUT ..., GAVE ID#   OLD SERVICE ID#738335",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE MISSED HANDPILE SERVICE CALLER IS REQUESTING A TRASH PICKUP HER BAGS HAS BEEN OUT FOR WEEKS ON A (THURS) THERE IS BAGS OUT ..., GAVE ID#   OLD SERVICE ID#738335 ENVIRONMENTAL SERVICES SANITATION",retrieval
br311-1-739594,1,Closed Status,739594,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,HIGHLAND RD,BATON ROUGE,2021-06-29T13:54:00+00:00,2022-08-01T17:16:00+00:00,2022-08-01 12:16,CLOSED,"CALLER IS REQUESTING THAT THE TREE LIMBS BE TRIMMED BACK FROM AROUND THE TRAFFIC LIGHT AT THE ABOVE LOCATION..., GAVE ID#",MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,已关闭,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：已关闭,"MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE CALLER IS REQUESTING THAT THE TREE LIMBS BE TRIMMED BACK FROM AROUND THE TRAFFIC LIGHT AT THE ABOVE LOCATION..., GAVE ID# MAINTENANCE LANDSCAPE MAINTENANCE",retrieval
br311-1-739617,1,Closed Status,739617,GARBAGE,DAMAGED GARBAGE CART,9421 SAGEFIELD DR,BATON ROUGE,2021-06-29T14:14:00+00:00,2021-07-09T15:22:00+00:00,2021-07-09 10:22,CLOSED,REPLACE LID ON 96 GALLON GARBAGE CART,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART REPLACE LID ON 96 GALLON GARBAGE CART ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-739710,1,Closed Status,739710,SEWER/WASTEWATER,CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED),1484 SNIPE ST,BATON ROUGE,2021-06-29T15:35:00+00:00,2021-07-08T18:35:00+00:00,2021-07-08 13:35,CLOSED,CALLER STATED THAT HE HAVE A SINK HOLE IN THE FRONT OF THE HIS PROPERTY ABOUT 26 INCHES DEEP CAUSED BY A BUSTED SEWER PIPE. CALLER IS AFRAID THAT THE GROUND WILL CAVE IN.,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED) CALLER STATED THAT HE HAVE A SINK HOLE IN THE FRONT OF THE HIS PROPERTY ABOUT 26 INCHES DEEP CAUSED BY A BUSTED SEWER PIPE. CALLER IS AFRAID THAT THE GROUND WILL CAVE IN. ENVIRONMENTAL SERVICES WW OPERATIONS,test
br311-1-739772,1,Closed Status,739772,GARBAGE,MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP),9656 GASSIE ST,BATON ROUGE,2021-06-29T16:42:00+00:00,2021-06-29T16:53:00+00:00,2021-06-29 11:53,CLOSED,MISSED GARBAGE CARTS ON SATURDAY 6-26-21 ON THE ENTIRE STREET,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP) MISSED GARBAGE CARTS ON SATURDAY 6-26-21 ON THE ENTIRE STREET ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-739807,1,Closed Status,739807,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,3102 OSWEGO ST,BATON ROUGE,2021-06-29T17:24:00+00:00,2022-01-04T14:43:00+00:00,2022-01-04 08:43,CLOSED,HOUSE NEEDS TO BE TORN DOWN,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,已关闭,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：已关闭,BLIGHTED PROPERTIES PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN HOUSE NEEDS TO BE TORN DOWN DEVELOPMENT BLIGHT ENFORCEMENT,retrieval
br311-1-739810,1,Closed Status,739810,GARBAGE,DAMAGED GARBAGE CART,8074 E BELVIN DR,BATON ROUGE,2021-06-29T17:25:00+00:00,2021-07-09T15:27:00+00:00,2021-07-09 10:27,CLOSED,96 GAL CART DAMAGED...HANDLES BROKEN AND HOLES IN CART,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96 GAL CART DAMAGED...HANDLES BROKEN AND HOLES IN CART ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-739868,1,Closed Status,739868,RECYCLING,DAMAGED RECYCLING CART,18552 LAKE STREAM DR,GREENWELL SPRINGS,2021-06-29T18:31:00+00:00,2021-07-15T18:26:00+00:00,2021-07-15 13:26,CLOSED,RECYCLING CART DAMAGED...LID BROKEN OFF HOMEOWER REQUESTING THAT REPLACEMENT LID BE LEFT AND HE CAN ATTACH IT HIMSELF,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING DAMAGED RECYCLING CART RECYCLING CART DAMAGED...LID BROKEN OFF HOMEOWER REQUESTING THAT REPLACEMENT LID BE LEFT AND HE CAN ATTACH IT HIMSELF ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-740031,1,Closed Status,740031,GARBAGE,DAMAGED GARBAGE CART,722 ANVIL DR,BATON ROUGE,2021-06-29T22:19:00+00:00,2021-07-08T15:11:00+00:00,2021-07-08 10:11,CLOSED,96 GAL CART/ CRUSHED BY GARBAGE TRUCK,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96 GAL CART/ CRUSHED BY GARBAGE TRUCK ENVIRONMENTAL SERVICES SANITATION,validation
br311-1-74009,1,Closed Status,74009,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE EROSION ISSUE,9156 OLD GARDEN LN,BATON ROUGE,2013-10-01T16:55:00+00:00,2013-10-02T12:31:00+00:00,2013-10-02 07:31,CLOSED,CALLER REPORTING AN EROSION IN THE CANAL BEHIND HIS HOME. PLEASE INSPECT ALONG THE PROPERY LINE,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE EROSION ISSUE CALLER REPORTING AN EROSION IN THE CANAL BEHIND HIS HOME. PLEASE INSPECT ALONG THE PROPERY LINE MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-740129,1,Closed Status,740129,GARBAGE,MISSED WOODY WASTE SERVICE,10432 E GRANDEUR AVE,BATON ROUGE,2021-06-30T13:52:00+00:00,2021-07-08T12:19:00+00:00,2021-07-08 07:19,CLOSED,CALLER STATED THAT HE HAVE SOME (TREE LIMBS) THAT HAVE BEEN OUT THERE FOR THREE WEEKS.  GAVE CALLER ID NUMBER.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE CALLER STATED THAT HE HAVE SOME (TREE LIMBS) THAT HAVE BEEN OUT THERE FOR THREE WEEKS.  GAVE CALLER ID NUMBER. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740139,1,Closed Status,740139,GARBAGE,SAME DAY SERVICE STATUS,3328 BROUSSARD ST,BATON ROUGE,2021-06-30T14:02:00+00:00,2021-07-01T06:00:00+00:00,2021-07-01 01:00,CLOSED,CALLER STATED THAT HIS 96 GALLON GARBAGE CART WAS NOT SERVICED ON TUESDAY (06/29/21).  GAVE CALLER ID NUMBER.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS CALLER STATED THAT HIS 96 GALLON GARBAGE CART WAS NOT SERVICED ON TUESDAY (06/29/21).  GAVE CALLER ID NUMBER. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740147,1,Closed Status,740147,GARBAGE,MISSED HANDPILE SERVICE,2175 MYRTLE AVE,BATON ROUGE,2021-06-30T14:08:00+00:00,2021-06-30T19:14:00+00:00,2021-06-30 14:14,CLOSED,"NO TRASH PICKUP FOR A MONTH ON A (TUES>0 THE ENTIRE WAS MISSED THERE IS BAGS AND LIMBS OUT..., GAVE ID#",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE MISSED HANDPILE SERVICE NO TRASH PICKUP FOR A MONTH ON A (TUES>0 THE ENTIRE WAS MISSED THERE IS BAGS AND LIMBS OUT..., GAVE ID# ENVIRONMENTAL SERVICES SANITATION",retrieval
br311-1-740159,1,Closed Status,740159,GARBAGE,DAMAGED GARBAGE CART,12230 WILLOWMORE DR,BAKER,2021-06-30T14:24:00+00:00,2021-07-09T15:31:00+00:00,2021-07-09 10:31,CLOSED,HANDLE IS BROKEN ON CART,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART HANDLE IS BROKEN ON CART ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740181,1,Closed Status,740181,BLIGHTED PROPERTIES,TALL GRASS,12281 WARWICK AVE,BATON ROUGE,2021-06-30T14:46:00+00:00,2022-02-14T15:27:00+00:00,2022-02-14 09:27,CLOSED,THE LAWN AT THIS PROPERTY HAS NOT BEEN MOWED IN 3 MONTHS AND THERE IS TRASH IN THE BACK.,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,已关闭,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：已关闭,BLIGHTED PROPERTIES TALL GRASS THE LAWN AT THIS PROPERTY HAS NOT BEEN MOWED IN 3 MONTHS AND THERE IS TRASH IN THE BACK. DEVELOPMENT BLIGHT ENFORCEMENT,retrieval
br311-1-740261,1,Closed Status,740261,"DRAINAGE, EROSION, FLOODING OR HOLES",REQUEST REMOVAL OF DEBRIS IN A DITCH/WATERWAY,FLONACHER RD,ZACHARY,2021-06-30T16:20:00+00:00,2021-12-07T16:28:00+00:00,2021-12-07 10:28,CLOSED,FLONACHER ROAD BRIDGE # 800483 NEEDS TO BE CLEARED FOR BLOCKAGE - WATER IS NOT MOVING - DISTRICT 1,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES REQUEST REMOVAL OF DEBRIS IN A DITCH/WATERWAY FLONACHER ROAD BRIDGE # 800483 NEEDS TO BE CLEARED FOR BLOCKAGE - WATER IS NOT MOVING - DISTRICT 1 MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-740466,1,Closed Status,740466,SEWER/WASTEWATER,INSIDE RESIDENTIAL BACKUP,2830 74TH AVE,BATON ROUGE,2021-06-30T20:33:00+00:00,2021-07-01T00:25:00+00:00,2021-06-30 19:25,CLOSED,B/U,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER INSIDE RESIDENTIAL BACKUP B/U ENVIRONMENTAL SERVICES WW OPERATIONS,retrieval
br311-1-740531,1,Closed Status,740531,GARBAGE,SAME DAY SERVICE STATUS,3047 LAYTON AVE,BATON ROUGE,2021-06-30T21:47:00+00:00,2021-07-01T05:59:00+00:00,2021-07-01 00:59,CLOSED,CALLER STATED THAT THE ENTIRE STREET WAS MISSED TODAY WEDNESDAY 6/30/21 AND NEED TO BE SERVICED,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS CALLER STATED THAT THE ENTIRE STREET WAS MISSED TODAY WEDNESDAY 6/30/21 AND NEED TO BE SERVICED ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-740615,1,Closed Status,740615,GARBAGE,SAME DAY SERVICE STATUS,18470 LAKEHAVEN CT,BATON ROUGE,2021-07-01T13:09:00+00:00,2021-07-02T06:00:00+00:00,2021-07-02 01:00,CLOSED,"CALLER GARBAGE WAS MISSED THIS MORNING (THURS. 7/1/21) NO OOPS CARD LEFT..., GAVE ID#",ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,"GARBAGE SAME DAY SERVICE STATUS CALLER GARBAGE WAS MISSED THIS MORNING (THURS. 7/1/21) NO OOPS CARD LEFT..., GAVE ID# ENVIRONMENTAL SERVICES SANITATION",retrieval
br311-1-740632,1,Closed Status,740632,STREET/TRAFFIC ISSUES,REQUEST A BARRICADE,11923 E BANOFAX AVE,BATON ROUGE,2021-07-01T13:35:00+00:00,2021-07-01T13:40:00+00:00,2021-07-01 08:40,CLOSED,REQUEST A BARRICADE SINKHOLE NEED TO BE REPAIRED THE BACK YARD ON THE RIGHT SIDE GAVE SERVICE #,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES REQUEST A BARRICADE REQUEST A BARRICADE SINKHOLE NEED TO BE REPAIRED THE BACK YARD ON THE RIGHT SIDE GAVE SERVICE # TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,retrieval
br311-1-740714,1,Closed Status,740714,MOWING AND TREE ISSUES,REQUEST FOR MOWING,VETERANS MEMORIAL BLVD,BATON ROUGE,2021-07-01T15:14:00+00:00,2021-08-06T13:19:00+00:00,2021-08-06 08:19,CLOSED,GRASS UNDER THE INTERSTATE AT VETERAN MEMORIAL BLVD AND HARDING BLVD NEEDS TO BE CUT,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,已关闭,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：已关闭,MOWING AND TREE ISSUES REQUEST FOR MOWING GRASS UNDER THE INTERSTATE AT VETERAN MEMORIAL BLVD AND HARDING BLVD NEEDS TO BE CUT MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-1-740719,1,Closed Status,740719,BUILDING CODE/ZONING VIOLATIONS,BUILDING CODE VIOLATIONS,11340 MANORWOOD AVE,BATON ROUGE,2021-07-01T15:17:00+00:00,2021-07-07T18:25:00+00:00,2021-07-07 13:25,CLOSED,"CALLEDE STATED THAT THEY ARE ADDING ON TO THE CARPORT AT THE HOME..., GAVE ID#",DEVELOPMENT,PERMITS & INSPECTIONS,DOD - PERMITS & INSPECTIONS,67,建筑规范与分区违规,已关闭,建筑规范、分区、违规建筑,事项类别：建筑规范与分区违规；关键词：建筑规范、分区、违规建筑；事项状态：已关闭,"BUILDING CODE/ZONING VIOLATIONS BUILDING CODE VIOLATIONS CALLEDE STATED THAT THEY ARE ADDING ON TO THE CARPORT AT THE HOME..., GAVE ID# DEVELOPMENT PERMITS & INSPECTIONS",retrieval
